iteration,lag,test_split,K,rmse,init,random_run,accuracy,f_score,time_train
445,13,0.4,13,,k-means++,4,0.6025641025641025,0.37431267562846515,1.065338373184204
446,13,0.4,14,,k-means++,4,0.6025641025641025,0.37431267562846515,1.0157229900360107
447,13,0.4,15,,k-means++,4,0.6025641025641025,0.37431267562846515,0.6847019195556641
448,13,0.4,16,,k-means++,4,0.6025641025641025,0.37431267562846515,0.2871582508087158
449,13,0.4,17,,k-means++,4,0.6025641025641025,0.37431267562846515,0.13385605812072754
450,13,0.4,2,,random,0,0.6025641025641025,0.37431267562846515,0.3134026527404785
451,13,0.4,3,,random,0,0.6025641025641025,0.37431267562846515,0.267711877822876
452,13,0.4,4,,random,0,0.6025641025641025,0.37431267562846515,0.24866032600402832
453,13,0.4,5,,random,0,0.6025641025641025,0.37431267562846515,0.28121495246887207
454,13,0.4,6,,random,0,0.6025641025641025,0.37431267562846515,0.2969074249267578
455,13,0.4,7,,random,0,0.6025641025641025,0.37431267562846515,0.2656519412994385
456,13,0.4,8,,random,0,0.6025641025641025,0.37431267562846515,0.2570838928222656
457,13,0.4,9,,random,0,0.6025641025641025,0.37431267562846515,0.28663134574890137
458,13,0.4,10,,random,0,0.6025641025641025,0.37431267562846515,0.32816004753112793
459,13,0.4,11,,random,0,0.6025641025641025,0.37431267562846515,0.25002551078796387
460,13,0.4,12,,random,0,0.6025641025641025,0.37431267562846515,0.21877598762512207
461,13,0.4,13,,random,0,0.6025641025641025,0.37431267562846515,0.2594180107116699
462,13,0.4,14,,random,0,0.6025641025641025,0.37431267562846515,0.21804571151733398
463,13,0.4,15,,random,0,0.6025641025641025,0.37431267562846515,0.1562659740447998
464,13,0.4,16,,random,0,0.6025641025641025,0.37431267562846515,0.06250786781311035
465,13,0.4,17,,random,0,0.6025641025641025,0.37431267562846515,0.04687952995300293
466,13,0.4,2,,random,1,0.6025641025641025,0.37431267562846515,0.24045658111572266
467,13,0.4,3,,random,1,0.6025641025641025,0.37431267562846515,0.29578495025634766
468,13,0.4,4,,random,1,0.6025641025641025,0.37431267562846515,0.4391670227050781
469,13,0.4,5,,random,1,0.6025641025641025,0.37431267562846515,0.2642021179199219
470,13,0.4,6,,random,1,0.6025641025641025,0.37431267562846515,0.27573418617248535
471,13,0.4,7,,random,1,0.6025641025641025,0.37431267562846515,0.25517725944519043
472,13,0.4,8,,random,1,0.6025641025641025,0.37431267562846515,0.3161804676055908
473,13,0.4,9,,random,1,0.6025641025641025,0.37431267562846515,0.2656526565551758
474,13,0.4,10,,random,1,0.6025641025641025,0.37431267562846515,0.2500267028808594
475,13,0.4,11,,random,1,0.6025641025641025,0.37431267562846515,0.2756357192993164
476,13,0.4,12,,random,1,0.6025641025641025,0.37431267562846515,0.2969083786010742
477,13,0.4,13,,random,1,0.6025641025641025,0.37431267562846515,0.21877336502075195
478,13,0.4,14,,random,1,0.6025641025641025,0.37431267562846515,0.18751955032348633
479,13,0.4,15,,random,1,0.6025641025641025,0.37431267562846515,0.12501311302185059
480,13,0.4,16,,random,1,0.6025641025641025,0.37431267562846515,0.04687976837158203
481,13,0.4,17,,random,1,0.6025641025641025,0.37431267562846515,0.06250667572021484
482,13,0.4,2,,random,2,0.6025641025641025,0.37431267562846515,0.2965085506439209
483,13,0.4,3,,random,2,0.6025641025641025,0.37431267562846515,0.2500286102294922
484,13,0.4,4,,random,2,0.6025641025641025,0.37431267562846515,0.2656517028808594
485,13,0.4,5,,random,2,0.6025641025641025,0.37431267562846515,0.2756531238555908
486,13,0.4,6,,random,2,0.6025641025641025,0.37431267562846515,0.2759404182434082
487,13,0.4,7,,random,2,0.6025641025641025,0.37431267562846515,0.34378623962402344
488,13,0.4,8,,random,2,0.6025641025641025,0.37431267562846515,0.2812793254852295
489,13,0.4,9,,random,2,0.6025641025641025,0.37431267562846515,0.2931094169616699
490,13,0.4,10,,random,2,0.6025641025641025,0.37431267562846515,0.2942824363708496
491,13,0.4,11,,random,2,0.6025641025641025,0.37431267562846515,0.29835057258605957
492,13,0.4,12,,random,2,0.6025641025641025,0.37431267562846515,0.25002622604370117
493,13,0.4,13,,random,2,0.6025641025641025,0.37431267562846515,0.23285794258117676
494,13,0.4,14,,random,2,0.6025641025641025,0.37431267562846515,0.21958637237548828
495,13,0.4,15,,random,2,0.6025641025641025,0.37431267562846515,0.12471723556518555
496,13,0.4,16,,random,2,0.6025641025641025,0.37431267562846515,0.09375953674316406
497,13,0.4,17,,random,2,0.6025641025641025,0.37431267562846515,0.06250715255737305
498,13,0.4,2,,random,3,0.6025641025641025,0.37431267562846515,0.2656536102294922
499,13,0.4,3,,random,3,0.6025641025641025,0.37431267562846515,0.23440074920654297
500,13,0.4,4,,random,3,0.6025641025641025,0.37431267562846515,0.25365471839904785
501,13,0.4,5,,random,3,0.6025641025641025,0.37431267562846515,0.29399895668029785
502,13,0.4,6,,random,3,0.6025641025641025,0.37431267562846515,0.2812793254852295
503,13,0.4,7,,random,3,0.6025641025641025,0.37431267562846515,0.2500288486480713
504,13,0.4,8,,random,3,0.6025641025641025,0.37431267562846515,0.24347686767578125
505,13,0.4,9,,random,3,0.6025641025641025,0.37431267562846515,0.27794909477233887
506,13,0.4,10,,random,3,0.6025641025641025,0.37431267562846515,0.32816100120544434
507,13,0.4,11,,random,3,0.6025641025641025,0.37431267562846515,0.2500267028808594
508,13,0.4,12,,random,3,0.6025641025641025,0.37431267562846515,0.2812778949737549
509,13,0.4,13,,random,3,0.6025641025641025,0.37431267562846515,0.2812800407409668
510,13,0.4,14,,random,3,0.6025641025641025,0.37431267562846515,0.2969067096710205
511,13,0.4,15,,random,3,0.6025641025641025,0.37431267562846515,0.10938644409179688
512,13,0.4,16,,random,3,0.6025641025641025,0.37431267562846515,0.06250619888305664
513,13,0.4,17,,random,3,0.6025641025641025,0.37431267562846515,0.06250691413879395
514,13,0.4,2,,random,4,0.6025641025641025,0.37431267562846515,0.2656521797180176
515,13,0.4,3,,random,4,0.6025641025641025,0.37431267562846515,0.265653133392334
516,13,0.4,4,,random,4,0.6025641025641025,0.37431267562846515,0.3125326633453369
517,13,0.4,5,,random,4,0.6025641025641025,0.37431267562846515,0.2656536102294922
518,13,0.4,6,,random,4,0.6025641025641025,0.37431267562846515,0.2656536102294922
519,13,0.4,7,,random,4,0.6025641025641025,0.37431267562846515,0.2656517028808594
520,13,0.4,8,,random,4,0.6025641025641025,0.37431267562846515,0.3125338554382324
521,13,0.4,9,,random,4,0.6025641025641025,0.37431267562846515,0.2812788486480713
522,13,0.4,10,,random,4,0.6025641025641025,0.37431267562846515,0.2656538486480713
523,13,0.4,11,,random,4,0.6025641025641025,0.37431267562846515,0.286362886428833
524,13,0.4,12,,random,4,0.6025641025641025,0.37431267562846515,0.2969074249267578
525,13,0.4,13,,random,4,0.6025641025641025,0.37431267562846515,0.2500264644622803
526,13,0.4,14,,random,4,0.6025641025641025,0.37431267562846515,0.18751978874206543
527,13,0.4,15,,random,4,0.6025641025641025,0.37431267562846515,0.10938787460327148
528,13,0.4,16,,random,4,0.6025641025641025,0.37431267562846515,0.06250643730163574
529,13,0.4,17,,random,4,0.6025641025641025,0.37431267562846515,0.06250762939453125
530,13,0.5,2,,k-means++,0,0.5846153846153846,0.3675742386268702,0.5781855583190918
531,13,0.5,3,,k-means++,0,0.5846153846153846,0.3675742386268702,0.49875402450561523
532,13,0.5,4,,k-means++,0,0.5846153846153846,0.3675742386268702,0.6063568592071533
533,13,0.5,5,,k-means++,0,0.5846153846153846,0.3675742386268702,0.6094405651092529
534,13,0.5,6,,k-means++,0,0.5846153846153846,0.3675742386268702,0.7344515323638916
535,13,0.5,7,,k-means++,0,0.5846153846153846,0.3675742386268702,0.7813324928283691
536,13,0.5,8,,k-means++,0,0.5846153846153846,0.3675742386268702,0.7500808238983154
537,13,0.5,9,,k-means++,0,0.5846153846153846,0.3675742386268702,0.9532244205474854
538,13,0.5,10,,k-means++,0,0.5846153846153846,0.3675742386268702,0.9375979900360107
539,13,0.5,11,,k-means++,0,0.5846153846153846,0.3675742386268702,0.7500791549682617
540,13,0.5,12,,k-means++,0,0.5846153846153846,0.3675742386268702,0.5174775123596191
541,13,0.5,13,,k-means++,0,0.5846153846153846,0.3675742386268702,0.27070188522338867
542,13,0.5,14,,k-means++,0,0.5846153846153846,0.3675742386268702,0.1562652587890625
543,13,0.5,15,,k-means++,0,0.5846153846153846,0.3675742386268702,0.17189288139343262
544,13,0.5,2,,k-means++,1,0.5846153846153846,0.3675742386268702,0.4062931537628174
545,13,0.5,3,,k-means++,1,0.5846153846153846,0.3675742386268702,0.45317506790161133
546,13,0.5,4,,k-means++,1,0.5846153846153846,0.3675742386268702,0.578183650970459
547,13,0.5,5,,k-means++,1,0.5846153846153846,0.3675742386268702,0.5938129425048828
548,13,0.5,6,,k-means++,1,0.5846153846153846,0.3675742386268702,0.9063456058502197
549,13,0.5,7,,k-means++,1,0.5846153846153846,0.3675742386268702,0.773716926574707
550,13,0.5,8,,k-means++,1,0.5846153846153846,0.3675742386268702,0.7813315391540527
551,13,0.5,9,,k-means++,1,0.5846153846153846,0.3675742386268702,0.8907191753387451
552,13,0.5,10,,k-means++,1,0.5846153846153846,0.3675742386268702,0.8282120227813721
553,13,0.5,11,,k-means++,1,0.5846153846153846,0.3675742386268702,0.7344522476196289
554,13,0.5,12,,k-means++,1,0.5846153846153846,0.3675742386268702,0.5313067436218262
555,13,0.5,13,,k-means++,1,0.5846153846153846,0.3675742386268702,0.34378623962402344
556,13,0.5,14,,k-means++,1,0.5846153846153846,0.3675742386268702,0.20314598083496094
557,13,0.5,15,,k-means++,1,0.5846153846153846,0.3675742386268702,0.17189335823059082
558,13,0.5,2,,k-means++,2,0.5846153846153846,0.3675742386268702,0.39066648483276367
559,13,0.5,3,,k-means++,2,0.5846153846153846,0.3675742386268702,0.4375457763671875
560,13,0.5,4,,k-means++,2,0.5846153846153846,0.3675742386268702,0.546933650970459
561,13,0.5,5,,k-means++,2,0.5846153846153846,0.3675742386268702,0.6094381809234619
562,13,0.5,6,,k-means++,2,0.5846153846153846,0.3675742386268702,0.7031998634338379
563,13,0.5,7,,k-means++,2,0.5846153846153846,0.3675742386268702,0.8438379764556885
564,13,0.5,8,,k-means++,2,0.5846153846153846,0.3675742386268702,0.8465621471405029
565,13,0.5,9,,k-means++,2,0.5846153846153846,0.3675742386268702,1.2234175205230713
566,13,0.5,10,,k-means++,2,0.5846153846153846,0.3675742386268702,0.8664863109588623
567,13,0.5,11,,k-means++,2,0.5846153846153846,0.3675742386268702,0.7657058238983154
568,13,0.5,12,,k-means++,2,0.5846153846153846,0.3675742386268702,0.453171968460083
569,13,0.5,13,,k-means++,2,0.5846153846153846,0.3675742386268702,0.281280517578125
570,13,0.5,14,,k-means++,2,0.5846153846153846,0.3675742386268702,0.1718921661376953
571,13,0.5,15,,k-means++,2,0.5846153846153846,0.3675742386268702,0.17189288139343262
572,13,0.5,2,,k-means++,3,0.5846153846153846,0.3675742386268702,0.37504005432128906
573,13,0.5,3,,k-means++,3,0.5846153846153846,0.3675742386268702,0.4375457763671875
574,13,0.5,4,,k-means++,3,0.5846153846153846,0.3675742386268702,0.718825101852417
575,13,0.5,5,,k-means++,3,0.5846153846153846,0.3675742386268702,0.6937384605407715
576,13,0.5,6,,k-means++,3,0.5846153846153846,0.3675742386268702,0.7344546318054199
577,13,0.5,7,,k-means++,3,0.5846153846153846,0.3675742386268702,0.7969582080841064
578,13,0.5,8,,k-means++,3,0.5846153846153846,0.3675742386268702,0.7969570159912109
579,13,0.5,9,,k-means++,3,0.5846153846153846,0.3675742386268702,0.8624227046966553
580,13,0.5,10,,k-means++,3,0.5846153846153846,0.3675742386268702,0.8730995655059814
581,13,0.5,11,,k-means++,3,0.5846153846153846,0.3675742386268702,0.8956639766693115
582,13,0.5,12,,k-means++,3,0.5846153846153846,0.3675742386268702,0.46880030632019043
583,13,0.5,13,,k-means++,3,0.5846153846153846,0.3675742386268702,0.3592076301574707
584,13,0.5,14,,k-means++,3,0.5846153846153846,0.3675742386268702,0.1342310905456543
585,13,0.5,15,,k-means++,3,0.5846153846153846,0.3675742386268702,0.1406397819519043
586,13,0.5,2,,k-means++,4,0.5846153846153846,0.3675742386268702,0.40767669677734375
587,13,0.5,3,,k-means++,4,0.5846153846153846,0.3675742386268702,0.5217056274414062
588,13,0.5,4,,k-means++,4,0.5846153846153846,0.3675742386268702,0.4858849048614502
589,13,0.5,5,,k-means++,4,0.5846153846153846,0.3675742386268702,0.6580872535705566
590,13,0.5,6,,k-means++,4,0.5846153846153846,0.3675742386268702,0.6325650215148926
591,13,0.5,7,,k-means++,4,0.5846153846153846,0.3675742386268702,0.8750922679901123
592,13,0.5,8,,k-means++,4,0.5846153846153846,0.3675742386268702,0.7803730964660645
593,13,0.5,9,,k-means++,4,0.5846153846153846,0.3675742386268702,0.8371150493621826
594,13,0.5,10,,k-means++,4,0.5846153846153846,0.3675742386268702,0.7813348770141602
595,13,0.5,11,,k-means++,4,0.5846153846153846,0.3675742386268702,0.7472660541534424
596,13,0.5,12,,k-means++,4,0.5846153846153846,0.3675742386268702,0.444516658782959
597,13,0.5,13,,k-means++,4,0.5846153846153846,0.3675742386268702,0.3312704563140869
598,13,0.5,14,,k-means++,4,0.5846153846153846,0.3675742386268702,0.18752098083496094
599,13,0.5,15,,k-means++,4,0.5846153846153846,0.3675742386268702,0.14063811302185059
600,13,0.5,2,,random,0,0.5846153846153846,0.3675742386268702,0.21877646446228027
601,13,0.5,3,,random,0,0.5846153846153846,0.3675742386268702,0.31004929542541504
602,13,0.5,4,,random,0,0.5846153846153846,0.3675742386268702,0.38602638244628906
603,13,0.5,5,,random,0,0.5846153846153846,0.3675742386268702,0.291400671005249
604,13,0.5,6,,random,0,0.5846153846153846,0.3675742386268702,0.2656536102294922
605,13,0.5,7,,random,0,0.5846153846153846,0.3675742386268702,0.25064778327941895
606,13,0.5,8,,random,0,0.5846153846153846,0.3675742386268702,0.27227163314819336
607,13,0.5,9,,random,0,0.5846153846153846,0.3675742386268702,0.2656543254852295
608,13,0.5,10,,random,0,0.5846153846153846,0.3675742386268702,0.21877193450927734
609,13,0.5,11,,random,0,0.5846153846153846,0.3675742386268702,0.156266450881958
610,13,0.5,12,,random,0,0.5846153846153846,0.3675742386268702,0.1250152587890625
611,13,0.5,13,,random,0,0.5846153846153846,0.3675742386268702,0.09245681762695312
612,13,0.5,14,,random,0,0.5846153846153846,0.3675742386268702,0.0586550235748291
613,13,0.5,15,,random,0,0.5846153846153846,0.3675742386268702,0.07219171524047852
614,13,0.5,2,,random,1,0.5846153846153846,0.3675742386268702,0.30930542945861816
615,13,0.5,3,,random,1,0.5846153846153846,0.3675742386268702,0.2501645088195801
616,13,0.5,4,,random,1,0.5846153846153846,0.3675742386268702,0.2214815616607666
617,13,0.5,5,,random,1,0.5846153846153846,0.3675742386268702,0.265653133392334
618,13,0.5,6,,random,1,0.5846153846153846,0.3675742386268702,0.34378552436828613
619,13,0.5,7,,random,1,0.5846153846153846,0.3675742386268702,0.2812793254852295
620,13,0.5,8,,random,1,0.5846153846153846,0.3675742386268702,0.23440098762512207
621,13,0.5,9,,random,1,0.5846153846153846,0.3675742386268702,0.2500274181365967
622,13,0.5,10,,random,1,0.5846153846153846,0.3675742386268702,0.2969048023223877
623,13,0.5,11,,random,1,0.5846153846153846,0.3675742386268702,0.2969067096710205
624,13,0.5,12,,random,1,0.5846153846153846,0.3675742386268702,0.12501215934753418
625,13,0.5,13,,random,1,0.5846153846153846,0.3675742386268702,0.1250135898590088
626,13,0.5,14,,random,1,0.5846153846153846,0.3675742386268702,0.07813382148742676
627,13,0.5,15,,random,1,0.5846153846153846,0.3675742386268702,0.05192852020263672
628,13,0.5,2,,random,2,0.5846153846153846,0.3675742386268702,0.258303165435791
629,13,0.5,3,,random,2,0.5846153846153846,0.3675742386268702,0.32815980911254883
630,13,0.5,4,,random,2,0.5846153846153846,0.3675742386268702,0.2656536102294922
631,13,0.5,5,,random,2,0.5846153846153846,0.3675742386268702,0.2748599052429199
632,13,0.5,6,,random,2,0.5846153846153846,0.3675742386268702,0.2656548023223877
633,13,0.5,7,,random,2,0.5846153846153846,0.3675742386268702,0.34378623962402344
634,13,0.5,8,,random,2,0.5846153846153846,0.3675742386268702,0.25002622604370117
635,13,0.5,9,,random,2,0.5846153846153846,0.3675742386268702,0.250028133392334
636,13,0.5,10,,random,2,0.5846153846153846,0.3675742386268702,0.20314407348632812
637,13,0.5,11,,random,2,0.5846153846153846,0.3675742386268702,0.21877264976501465
638,13,0.5,12,,random,2,0.5846153846153846,0.3675742386268702,0.1406407356262207
639,13,0.5,13,,random,2,0.5846153846153846,0.3675742386268702,0.10938596725463867
640,13,0.5,14,,random,2,0.5846153846153846,0.3675742386268702,0.04688072204589844
641,13,0.5,15,,random,2,0.5846153846153846,0.3675742386268702,0.06250572204589844
642,13,0.5,2,,random,3,0.5846153846153846,0.3675742386268702,0.2656550407409668
643,13,0.5,3,,random,3,0.5846153846153846,0.3675742386268702,0.26565098762512207
644,13,0.5,4,,random,3,0.5846153846153846,0.3675742386268702,0.312532901763916
645,13,0.5,5,,random,3,0.5846153846153846,0.3675742386268702,0.2812795639038086
646,13,0.5,6,,random,3,0.5846153846153846,0.3675742386268702,0.296907901763916
647,13,0.5,7,,random,3,0.5846153846153846,0.3675742386268702,0.3125312328338623
648,13,0.5,8,,random,3,0.5846153846153846,0.3675742386268702,0.35941362380981445
649,13,0.5,9,,random,3,0.5846153846153846,0.3675742386268702,0.25002622604370117
650,13,0.5,10,,random,3,0.5846153846153846,0.3675742386268702,0.21877288818359375
651,13,0.5,11,,random,3,0.5846153846153846,0.3675742386268702,0.17189359664916992
652,13,0.5,12,,random,3,0.5846153846153846,0.3675742386268702,0.12501239776611328
653,13,0.5,13,,random,3,0.5846153846153846,0.3675742386268702,0.09375977516174316
654,13,0.5,14,,random,3,0.5846153846153846,0.3675742386268702,0.07813334465026855
655,13,0.5,15,,random,3,0.5846153846153846,0.3675742386268702,0.07813310623168945
656,13,0.5,2,,random,4,0.5846153846153846,0.3675742386268702,0.296905517578125
657,13,0.5,3,,random,4,0.5846153846153846,0.3675742386268702,0.2656540870666504
658,13,0.5,4,,random,4,0.5846153846153846,0.3675742386268702,0.25002574920654297
659,13,0.5,5,,random,4,0.5846153846153846,0.3675742386268702,0.3125331401824951
660,13,0.5,6,,random,4,0.5846153846153846,0.3675742386268702,0.312532901763916
661,13,0.5,7,,random,4,0.5846153846153846,0.3675742386268702,0.2656543254852295
662,13,0.5,8,,random,4,0.5846153846153846,0.3675742386268702,0.23439860343933105
663,13,0.5,9,,random,4,0.5846153846153846,0.3675742386268702,0.296905517578125
664,13,0.5,10,,random,4,0.5846153846153846,0.3675742386268702,0.2656536102294922
665,13,0.5,11,,random,4,0.5846153846153846,0.3675742386268702,0.156266450881958
666,13,0.5,12,,random,4,0.5846153846153846,0.3675742386268702,0.12501263618469238
667,13,0.5,13,,random,4,0.5846153846153846,0.3675742386268702,0.07813358306884766
668,13,0.5,14,,random,4,0.5846153846153846,0.3675742386268702,0.06250810623168945
669,13,0.5,15,,random,4,0.5846153846153846,0.3675742386268702,0.07813143730163574
